
97.39 5979 40 0 0 0
97.96 7861 40 0 0 0
98.51 5375 40 0 0 0
99.06 5378 40 0 0 0
99.58 5215 40 0 0 0
100.11 5167 40 0 0 0
100.63 5519 40 0 0 0
101.15 5773 40 0 0 0
101.68 5353 40 0 0 0
102.21 5651 40 0 0 0
102.76 5237 40 0 0 0
103.28 5496 40 0 0 0
103.81 5140 40 0 0 0
104.35 5391 40 0 0 0
104.89 5674 40 0 0 0
105.36 5373 40 0 0 0
105.90 5523 40 0 0 0
106.43 8495 40 0 0 0
106.98 5213 40 0 0 0
107.52 5433 40 0 0 0
108.04 5141 40 0 0 0
108.57 7163 40 0 0 0
109.11 5568 40 0 0 0
109.65 5295 40 0 0 0
110.17 5249 40 0 0 0
110.68 5241 40 0 0 0
111.21 5278 40 0 0 0
111.73 5486 40 0 0 0
112.26 5199 40 0 0 0
112.78 5647 40 0 0 0
113.32 5273 40 0 0 0
113.85 5542 40 0 0 0
114.36 5382 40 0 0 0
114.89 5641 40 0 0 0
115.41 5576 40 0 0 0
115.94 5521 40 0 0 0
116.47 5222 40 0 0 0
117.00 5277 40 0 0 0
117.53 8309 40 0 0 0
4.79 5690 0 0 0 0
5.77 5613 0 0 0 0
6.55 5799 0 0 0 0
7.12 5505 0 0 0 0
7.89 5494 0 0 0 0
8.82 5463 0 0 0 0
9.57 5805 0 0 0 0
13.65 265412 58 3396310 1792843 171488
14.10 268521 55 3544397 1736681 178349
15.69 262936 57 3450337 1711678 194103
16.14 264653 56 3540623 1772445 181417
18.48 256261 58 3506437 1703884 177675
18.93 247853 52 3675688 1823334 196957
20.85 253968 57 3435264 1703732 167073
21.29 267994 57 3449734 1773925 162694
27.81 241232 52 3381020 1604348 160608
28.73 231566 46 3501209 1701781 169736
10.32 201881 37 2734775 1436897 166427
18.52 18545 37 0 0 0
19.60 6289 37 0 0 0
20.21 6490 37 0 0 0
21.06 6349 37 0 0 0
21.71 6857 37 0 0 0
22.39 6824 37 0 0 0
23.05 7137 37 0 0 0
23.83 7432 37 0 0 0
24.63 5999 37 0 0 0
25.29 5908 37 0 0 0
25.97 7213 37 0 0 0
26.62 6562 37 0 0 0
27.25 6949 37 0 0 0
27.88 6969 37 0 0 0
28.51 12316 37 0 0 0
29.16 12462 37 0 0 0
30.01 6911 37 0 0 0
30.61 7097 37 0 0 0
31.25 6797 37 0 0 0
32.02 6452 37 0 0 0
33.17 6221 37 0 0 0
33.57 6534 37 0 0 0
34.27 6610 37 0 0 0
34.67 6918 37 0 0 0
35.32 12763 37 0 0 0
35.97 7101 37 0 0 0
36.49 6859 37 0 0 0
37.58 6150 37 0 0 0
38.14 7627 37 0 0 0
38.67 6326 37 0 0 0
39.30 6640 37 0 0 0
39.77 6334 37 0 0 0
40.38 6203 37 0 0 0
40.99 6342 37 0 0 0
41.69 18143 37 0 0 0
42.54 11273 37 0 0 0
43.20 6960 37 0 0 0
43.90 7809 37 0 0 0
44.52 6856 37 0 0 0
45.14 6537 37 0 0 0
45.76 7135 37 0 0 0
46.39 6483 37 0 0 0
47.02 9001 37 0 0 0
47.76 14467 37 0 0 0
48.67 6742 37 0 0 0
49.47 6561 37 0 0 0
12.13 178285 39 2401476 1224739 134295
25.94 161777 39 2167135 1100069 121383
6.02 238247 8 5029654 2744925 240370
21.50 17410 8 0 0 0
22.25 5487 8 0 0 0
30.61 5702 8 0 0 0
31.69 5198 8 0 0 0
32.62 5469 8 0 0 0
33.43 5934 8 0 0 0
5.61 340832 62 3731838 1848478 199815
7.14 333178 63 3778130 1836629 212732
8.09 307295 54 4244957 2230220 256870
9.06 305118 51 4276581 2088296 200958
10.07 318841 63 3982397 1891681 209029
10.86 301592 51 4226473 2239561 255948
11.69 291174 48 4277056 2211235 228599
16.81 300243 51 4112311 2047383 233819
21.75 317140 57 4259419 1986523 190727
23.36 320032 60 4188081 2060860 200926
5.42 338799 63 3823509 1783496 222737
6.74 373364 64 3804225 1853182 214834
7.70 335486 60 3913440 1902944 213280
8.77 313275 58 3993194 1930561 221088
10.63 281421 74 2538886 1375464 170469
14.65 274095 77 2322707 1257957 164613
6.92 306300 40 4738519 2250995 245822
8.48 333603 41 4570057 2240698 243612
9.54 314896 39 4847395 2303980 257003
24.05 312823 41 4624072 2098062 242339
25.49 297948 40 4631950 2061512 220689
58.38 348638 31 4955415 2533203 257400
59.54 317945 30 4908282 2361697 232101
60.58 333954 34 4842736 2418350 228152
6.49 281943 36 5340451 2367961 221823
7.54 269247 34 5360618 2429425 231119
8.53 262383 32 5435844 2446606 279778
9.22 270587 27 5466392 2358946 216659
10.30 374439 54 4922588 2270641 209328
11.93 369535 66 3497818 1803906 203614
13.23 372927 67 3365111 1725976 195543
5.29 359840 59 4277325 2270266 237930
8.35 376919 55 4427149 2396095 294173
11.53 370317 58 4277553 2330835 247158
14.45 342434 54 4640735 2422482 297779
34.24 351811 57 4338910 2326310 297779
43.30 348518 56 4397216 2327152 244238
6.17 319436 52 4441811 2295759 268408
8.15 339109 56 4223488 2193747 255359
10.17 363096 55 4209650 2273941 218827
14.57 368493 56 4170982 2227275 253242
16.31 364371 57 4175495 2147146 244356
18.04 333152 52 4230271 2158761 257708
7.88 318272 51 4362391 2288962 268910
4.85 340556 53 4447401 2455025 297779
6.75 346915 54 4371352 2228805 262469
8.31 352490 53 4588556 2516964 297779
9.49 326548 52 4425705 2385987 258653
10.24 329275 51 4534806 2517012 267067
11.41 325024 50 4392933 2448690 248027
12.52 348835 59 4058996 2122148 250295
13.29 347187 57 4314618 2270469 235649
8.98 251212 11 5560746 2381491 285038
10.36 258675 13 5571630 2421244 285749
11.96 256921 14 5615406 2532860 285807
25.75 246226 20 5227864 2320313 281987
27.33 248406 21 5228145 2356340 297779
39.96 249473 13 5473984 2542634 286587
6.51 257727 16 5433616 2582796 297779
7.89 253582 13 5374121 2323116 297779
27.33 269624 15 5408427 2355795 297779
28.37 274627 18 5352539 2438422 297779
55.53 255672 17 5459068 2361724 297779
60.48 252456 16 5405747 2335888 297779
15.30 260344 16 5406632 2346476 297779
16.71 269850 16 5352425 2366665 228422
34.12 251378 16 5445531 2346963 297779
35.43 244256 16 5370901 2351998 297779
55.68 240691 14 5397739 2362351 297779
57.34 251214 17 5422039 2356099 297779
75.64 265406 16 5398436 2509802 297779
6.31 250735 18 5233901 2322295 282086
8.40 256419 18 5414299 2343568 297779
37.01 262594 17 5472342 2379807 297779
38.39 253239 17 5346632 2332354 297779
82.99 250628 18 5330859 2348541 297779
5.25 267564 18 5364020 2410967 297779
6.62 246807 16 5307540 2339130 297779
7.60 253689 17 5304184 2359539 297779
8.23 249372 17 5263913 2333111 297779
21.55 301884 16 5467639 2370549 281763
23.10 288086 15 5505152 2341026 286156
24.63 300069 17 5478284 2344348 297779
26.15 299319 17 5484813 2360230 297779
27.69 309359 17 5526317 2326766 286778
29.23 304325 17 5499316 2562355 297779
30.78 292071 15 5399728 2501695 286181
32.31 299563 17 5421049 2355699 286156
33.83 308794 16 5483620 2336131 286213
35.35 295861 16 5506885 2365409 297779
36.85 298365 16 5421883 2365707 297779
38.36 291873 16 5320883 2515713 286238
39.82 259322 16 5466638 2540022 286853
41.15 258238 16 5406441 2496248 286156
42.49 256057 15 5442814 2527371 297779
43.84 266676 17 5474681 2655731 297779
45.19 260858 16 5441197 2536159 297779
46.52 260441 16 5522183 2354333 297779
47.86 265671 16 5552944 2361598 297779
49.23 263152 17 5561863 2311075 286213
50.61 256199 16 5430159 2365624 297779
51.94 284232 15 5498430 2548983 297779
53.45 289769 14 5471200 2558068 297779
54.97 302062 16 5536165 2520264 286116
56.52 290622 15 5453537 2532338 297779
58.04 285405 16 5599124 2348670 297779
59.49 254629 15 5525877 2344905 286156
60.85 256826 16 5511462 2334405 297779
62.23 256470 15 5474943 2536278 297779
63.58 251931 14 5532355 2528054 297779
64.92 256268 16 5400896 2516995 281126
66.26 340796 16 5552336 2341486 297779
67.89 303417 16 5588423 2528192 297779
69.40 266300 16 5523721 2517239 286213
70.77 259877 15 5473387 2524998 297779
72.12 261005 15 5434563 2517620 297779
73.52 260325 15 5489151 2516099 286727
74.89 265064 16 5571064 2530244 297779
76.26 263753 16 5507948 2539160 286213
77.62 296412 15 5482055 2352256 286213
79.14 297766 14 5611368 2348092 297779
80.68 299094 15 5468547 2535689 286116
82.23 288426 15 5444504 2342905 297779
83.74 296883 15 5496216 2523908 286853
85.27 334539 16 5511025 2562165 297779
86.80 264890 15 5516411 2498537 297779
88.18 258966 13 5556104 2529988 264028
89.57 263571 17 5430294 2537716 297779
91.13 326687 15 5399538 2548796 297779
92.86 325572 15 5457130 2329584 286213
94.60 257495 16 5503617 2370708 286213
95.97 268594 15 5473460 2529843 286213
97.36 256400 17 5394793 2352547 286116
98.72 252908 16 5396386 2328257 297779
100.08 258755 15 5500778 2366501 286156
101.44 254791 15 5471853 2346768 297779
102.79 251510 14 5499744 2345218 286116
104.15 259604 16 5383069 2336117 297779
105.66 303757 16 5467962 2326062 286786
107.15 261566 16 5478477 2338570 297779
108.51 255708 16 5457372 2340154 285600
109.84 269011 15 5660908 2539747 297779
111.21 250026 13 5530491 2359161 286238
112.59 282300 16 5560631 2513855 297779
113.97 250788 14 5471482 2352657 285517
115.33 262283 16 5629613 2356259 297779
116.71 261389 16 5436654 2356434 297779
118.19 318213 15 5392599 2353785 286156
119.81 269468 16 5713319 2525543 297779
121.26 319581 14 5508007 2342197 286156
122.77 265191 16 5499297 2539609 286181
124.16 261480 16 5433823 2365929 297779
125.67 279756 12 5497414 2344252 286099
127.17 303855 16 5515037 2509869 297779
128.72 291595 14 5558158 2526396 286099
130.24 302649 14 5477058 2534643 297779
131.78 300657 16 5426586 2345152 297779
133.32 295137 15 5450029 2516857 297779
134.87 300292 15 5488431 2579933 297779
136.40 304507 15 5460213 2508974 297779
137.94 293379 14 5466773 2540507 297779
139.47 299764 16 5442405 2528942 297779
141.02 292663 13 5507994 2543262 297779
142.57 302393 15 5519298 2377501 297779
144.10 300697 14 5525274 2566499 297779
145.66 292108 15 5420450 2359948 297779
147.16 293568 16 5475423 2355734 286059
148.68 303587 15 5542333 2359489 297779
150.23 329176 14 5379710 2524098 297779
151.80 256544 15 5520253 2388271 281109
153.15 254972 14 5441234 2542764 297779
154.49 258267 16 5374889 2357127 286156
155.82 255254 14 5487706 2525416 286181
157.16 265803 17 5507649 2393837 297779
158.52 256746 16 5497499 2341299 286166
159.84 261585 15 5448899 2492328 286213
161.25 333664 16 5551038 2339375 297779
162.80 257782 15 5484365 2370573 297779
164.14 251602 14 5408600 2531731 297779
165.48 260940 16 5445440 2363895 286163
166.87 257482 14 5478332 2351675 286238
168.22 264137 16 5453957 2525125 297779
169.60 251800 12 5475074 2551710 285484
170.96 258444 16 5364182 2354500 297779
172.31 254208 16 5414641 2354552 286181
173.66 294227 16 5367441 2347395 297779
175.13 296101 15 5483232 2355825 286173
176.66 291003 16 5424181 2334631 297779
178.19 299167 15 5571195 2341044 297779
179.67 260445 15 5425442 2534797 285676
1.39 255760 16 5432747 2348310 297779
2.65 255252 16 5428792 2339567 221476
3.91 256381 15 5399139 2443504 297779
5.16 253841 17 5352913 2358298 221458
6.41 255962 17 5414895 2337508 221458
7.66 251728 16 5401568 2377976 297779
8.91 257596 17 5444420 2340212 220892
10.17 257981 17 5399164 2315964 297779
11.42 379092 16 5386280 2346953 297779
12.85 257937 17 5327407 2346235 297779
14.11 258339 16 5399537 2356908 297779
15.37 257912 16 5356253 2449982 297779
16.77 260801 18 5446374 2401136 297779
18.25 341296 18 5324291 2378523 297779
19.90 335654 17 5308251 2478877 297779
21.51 276890 15 5338362 2320165 297779
22.89 256551 17 5414558 2324360 297779
24.15 261488 16 5488870 2349501 297779
25.42 259065 17 5392889 2376590 297779
26.70 266655 17 5515314 2350798 297779
27.96 257187 17 5351028 2345512 297779
29.21 258694 17 5463798 2342816 221458
30.48 256317 17 5352395 2440764 282811
31.77 352813 16 5506599 2479674 297779
33.26 259286 17 5388861 2351290 297779
34.53 256034 15 5402090 2373828 297779
35.80 253499 16 5391195 2346131 297779
37.06 253741 16 5375910 2400402 297779
38.32 262313 17 5464292 2359152 297779
39.59 399882 17 5613051 2388363 297779
41.07 262970 17 5514805 2352928 297779
42.36 253749 17 5353583 2334950 221458
43.61 266349 17 5486887 2462525 297779
44.89 302749 17 5349658 2351881 297779
46.36 257204 16 5411139 2373253 297779
47.62 262949 18 5435849 2365006 216986
48.89 335347 17 5494934 2343516 297779
50.44 336746 17 5411272 2353355 297779
52.09 342156 17 5505820 2390176 297779
53.79 345917 17 5394161 2467376 297779
55.51 252121 16 5277699 2344376 221458
56.78 261148 17 5331052 2340143 281851
58.25 340369 16 5393125 2351864 297779
59.92 353245 16 5529943 2456961 297779
61.55 256136 17 5392853 2336742 297779
62.83 262078 18 5550471 2438298 220864
64.15 287250 17 5461656 2374411 297779
8.36 277670 15 5605463 2513480 297779
9.66 269310 15 5562131 2560429 264446
10.95 261234 11 5528604 2519087 297779
12.23 264681 14 5493219 2521516 297779
13.50 270998 14 5510566 2537496 297779
14.78 271312 14 5516163 2534592 285683
16.06 263654 13 5547154 2507224 285593
17.35 263213 13 5546369 2500586 285768
18.62 266984 14 5518430 2549598 266286
19.90 270663 15 5513705 2546709 297779
21.18 272592 14 5596901 2539810 285833
22.46 273127 14 5612366 2555395 285658
23.76 259458 12 5584592 2545139 285178
25.02 280968 14 5514417 2527234 285593
26.31 272776 14 5577291 2650052 297779
27.60 267036 14 5575792 2504293 263621
28.87 273900 16 5578259 2528129 285633
30.14 276464 15 5729128 2543527 286354
31.41 272082 15 5517052 2523644 297779
32.67 269779 15 5540787 2515559 297779
33.95 255411 12 5560410 2544746 297779
35.22 270232 15 5551299 2540257 285658
36.49 269758 15 5507923 2521770 297779
37.75 265242 13 5581586 2505513 297779
39.02 261661 12 5572206 2543460 285593
40.30 267751 15 5569766 2521764 285633
41.58 333111 14 5586567 2536740 285593
42.93 270011 14 5628502 2521032 285808
44.21 265162 13 5658550 2538461 286270
